series_id,FY,pre_rebuild_central,rebuilt_central,published_current_line,rebuilt_equals_published,moved,source_of_truth
coo_revenue,2026,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2027,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2028,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2029,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2030,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2031,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2032,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2033,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2034,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2035,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2036,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2037,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2038,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
coo_revenue,2039,0.0,0.0,0.0,True,False,"app.cached_aligned_scenario_detail_frames line frame, current_basecase, production key (ensemble, delayed_6m, BEFU26 comparator, balanced_structural schedule, BEFU26 shape vintage); cross-checked against the committed policy runtime line_reconciliation for the same state"
