stream,stream_label,component_label,component_model,score_basis,eval_grid,origin,target_period,horizon,actual,stored_component_pred,replayed_pred,replayed_pred_log,abs_delta,abs_pct_delta,match_status,component_weight,weighted_component_pred,final_pred,ensemble_model
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2016Q4,2,977369221.0,941055802.5009164,939420463.1729946,20.660773714557084,1635339.3279217482,0.1737770835242425,delta_exceeds_tolerance,0.281844,265230931.60006824,947889133.4405727,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2017Q1,3,987496699.0,926457143.040455,922820382.3158377,20.642945171488346,3636760.724617243,0.39254494953561375,delta_exceeds_tolerance,0.281844,261116387.02309397,937358210.4243102,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2017Q2,4,960003244.0,907124145.811259,913915846.8422521,20.63324905389104,6791701.030993104,0.7487068955615939,delta_exceeds_tolerance,0.281844,255667497.75202847,915782420.0884752,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2017Q3,5,975147170.0,905579162.8022645,919308720.3563098,20.639132554654662,13729557.55404532,1.5161079360041771,delta_exceeds_tolerance,0.281844,255232053.5608414,922937633.0362511,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2017Q4,6,1057176543.0,942199123.4303164,939420463.1729946,20.660773714557084,2778660.2573218346,0.294912209980138,delta_exceeds_tolerance,0.281844,265553169.7440941,958425954.4370747,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2018Q1,7,1005850627.0,926457143.040455,922820382.3158377,20.642945171488346,3636760.724617243,0.39254494953561375,delta_exceeds_tolerance,0.281844,261116387.02309397,944438925.3640563,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2018Q2,8,983918062.0,908226242.0086513,913915846.8422521,20.63324905389104,5689604.833600879,0.6264523717149634,delta_exceeds_tolerance,0.281844,255978116.95268628,915955905.8029683,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2018Q3,9,987441652.0,905579162.8022645,919308720.3563098,20.639132554654662,13729557.55404532,1.5161079360041771,delta_exceeds_tolerance,0.281844,255232053.5608414,929079237.7100172,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2018Q4,10,1082003936.0,944511758.5682667,940761429.515503,20.66220013672942,3750329.0527637005,0.3970653640615991,delta_exceeds_tolerance,0.281844,266204972.08191454,965653013.8325958,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2019Q1,11,1015128136.0,924264057.8411478,914905924.1919249,20.63433180286317,9358133.64922285,1.0124956791115665,delta_exceeds_tolerance,0.281844,260498279.11818045,949218419.6603646,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q2,2019Q2,12,986591092.0,907190895.0415716,906077757.3968636,20.624635685265854,1113137.6447080374,0.12270158913544081,delta_exceeds_tolerance,0.281844,255686310.6220967,928312558.0540459,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2016Q4,1,977369221.0,950019298.014747,936111126.6852684,20.6572447524857,13908171.329478621,1.4639882956633083,delta_exceeds_tolerance,0.281844,267757239.02966833,947876561.3271149,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2017Q1,2,987496699.0,932717713.14687,919930578.3002515,20.639808766790942,12787134.846618533,1.3709544341638351,delta_exceeds_tolerance,0.281844,262880891.1441664,935900515.543952,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2017Q2,3,960003244.0,912462202.36062,908113311.8154622,20.626879721527906,4348890.54515779,0.47661048686803986,delta_exceeds_tolerance,0.281844,257171996.96212658,917720301.3119082,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2017Q3,4,975147170.0,915311343.1879506,917805706.571338,20.637496277568935,2494363.3833874464,0.2725152924140319,delta_exceeds_tolerance,0.281844,257975010.20946473,923125308.9017127,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2017Q4,5,1057176543.0,950019298.014747,936111126.6852684,20.6572447524857,13908171.329478621,1.4639882956633083,delta_exceeds_tolerance,0.281844,267757239.02966833,960908893.8727231,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2018Q1,6,1005850627.0,932717713.14687,919930578.3002515,20.639808766790942,12787134.846618533,1.3709544341638351,delta_exceeds_tolerance,0.281844,262880891.1441664,942858050.5136014,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2018Q2,7,983918062.0,912462202.36062,908113311.8154622,20.626879721527906,4348890.54515779,0.47661048686803986,delta_exceeds_tolerance,0.281844,257171996.96212658,915603808.1817786,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2018Q3,8,987441652.0,915311343.1879506,917805706.571338,20.637496277568935,2494363.3833874464,0.2725152924140319,delta_exceeds_tolerance,0.281844,257975010.20946473,928745428.3925374,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2018Q4,9,1082003936.0,950501999.108871,939371427.4664036,20.66072151536797,11130571.64246738,1.1710203295629764,delta_exceeds_tolerance,0.281844,267893285.43684062,964699693.9019117,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2019Q1,10,1015128136.0,924289273.7454144,919050456.7220528,20.638851582754093,5238817.023361564,0.5667940948976695,delta_exceeds_tolerance,0.281844,260505386.06950256,949989626.6884427,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2019Q2,11,986591092.0,906245088.7030344,907244496.1243249,20.62592253749105,999407.4212905169,0.11028003723813952,delta_exceeds_tolerance,0.281844,255419740.780418,925675581.2570279,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q3,2019Q3,12,1005832806.0,913488179.7660226,921002252.9820837,20.640973040451208,7514073.216061115,0.8225692879776224,delta_exceeds_tolerance,0.281844,257461162.53797483,943437755.5812734,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2017Q1,1,987496699.0,958803954.1646632,954716215.4522948,20.67692469769078,4087738.712368369,0.42633728142367977,delta_exceeds_tolerance,0.281844,270233141.6575853,952349800.7179542,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2017Q2,2,960003244.0,934465462.5671436,945825354.2732064,20.667568495039532,11359891.706062794,1.2156566680222876,delta_exceeds_tolerance,0.281844,263373483.831774,928313051.2894894,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2017Q3,3,975147170.0,935161540.014775,951781828.8506731,20.673846395116524,16620288.835898042,1.7772639404776474,delta_exceeds_tolerance,0.281844,263569669.08392423,935933953.4956186,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2017Q4,4,1057176543.0,974886446.1333132,974280793.9882979,20.697210109575078,605652.1450152397,0.062125404186039776,delta_exceeds_tolerance,0.281844,274765895.5239975,974802627.1600351,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2018Q1,5,1005850627.0,958803954.1646632,954539503.0794762,20.67673958642296,4264451.085186958,0.44476778247147175,delta_exceeds_tolerance,0.281844,270233141.6575853,963779272.8896346,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2018Q2,6,983918062.0,934465462.5671436,945650287.546654,20.667383383771714,11184824.979510427,1.1969222435234486,delta_exceeds_tolerance,0.281844,263373483.831774,935144122.9591663,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2018Q3,7,987441652.0,935161540.014775,951605659.6156064,20.673661283848705,16444119.60083139,1.7584255657660581,delta_exceeds_tolerance,0.281844,263569669.08392423,943952029.8279219,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2018Q4,8,1082003936.0,976305743.2501718,975348003.7695559,20.698304892221987,957739.4806158543,0.0980983147172207,delta_exceeds_tolerance,0.281844,275165915.9006014,980658290.9335963,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2019Q1,9,1015128136.0,943382210.9803342,945893405.2613513,20.6676404412396,2511194.2810171843,0.2661905484106625,delta_exceeds_tolerance,0.281844,265886615.8715413,962573503.2404861,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2019Q2,10,986591092.0,928369138.1189872,937084707.1159973,20.658284238588354,8715568.997010112,0.9388042578267024,delta_exceeds_tolerance,0.281844,261655271.3640078,940849473.3450121,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2019Q3,11,1005832806.0,933267603.8320124,948544189.1269699,20.67043893468531,15276585.294957519,1.6368922731520523,delta_exceeds_tolerance,0.281844,263035874.5344297,959802782.7289597,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2016Q4,2019Q4,12,1040676846.0,959206026.4387056,965277181.8374681,20.6879258531239,6071155.398762584,0.6329354936710813,delta_exceeds_tolerance,0.281844,270346463.3155905,987012643.4716345,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2017Q2,1,960003244.0,954897578.961736,970977481.0887172,20.693813834522942,16079902.126981258,1.6839399828058002,delta_exceeds_tolerance,0.281844,269132153.2448915,941310708.0185047,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2017Q3,2,975147170.0,955784054.2661388,977619670.5514094,20.700631267446983,21835616.28527057,2.2845763316313317,delta_exceeds_tolerance,0.281844,269382000.9905856,947735802.230567,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2017Q4,3,1057176543.0,992498822.9054868,999778643.918484,20.72304445636202,7279821.01299715,0.7334840953952839,delta_exceeds_tolerance,0.281844,279729838.242974,991812576.220716,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2018Q1,4,1005850627.0,980832736.716826,982866540.8656826,20.70598390171793,2033804.1488566399,0.20735483969106294,delta_exceeds_tolerance,0.281844,276441821.8472171,979476358.9406133,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2018Q2,5,983918062.0,956091124.7331096,971242534.9550087,20.694086773598585,15151410.221899152,1.5847244922526218,delta_exceeds_tolerance,0.281844,269468546.9592785,953079962.3874159,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2018Q3,6,987441652.0,955494703.5890418,977619670.5514094,20.700631267446983,22124966.962367535,2.3155509789077264,delta_exceeds_tolerance,0.281844,269300449.2383499,961343399.1195049,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2018Q4,7,1082003936.0,995498558.3364888,1006279183.6462094,20.729525388657812,10780625.309720516,1.0829373100987008,delta_exceeds_tolerance,0.281844,280575295.67578936,998205740.908562,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2019Q1,8,1015128136.0,961896581.2114384,967066431.304907,20.689777749408417,5169850.093468547,0.5374642341443296,delta_exceeds_tolerance,0.281844,271104780.03495663,979275444.8716829,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2019Q2,9,986591092.0,943815179.3493184,955629287.5563723,20.67788062128907,11814108.2070539,1.2517395847774708,delta_exceeds_tolerance,0.281844,266008645.40852928,952676262.5226094,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2019Q3,10,1005832806.0,952043197.9357532,974487675.8921221,20.697422430235843,22444477.956368923,2.357506256547357,delta_exceeds_tolerance,0.281844,268327663.0790044,970224503.7606077,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2019Q4,11,1040676846.0,973632193.5364206,988479971.0744005,20.711678938431785,14847777.53797996,1.5249883515098202,delta_exceeds_tolerance,0.281844,274412391.9550789,1002521404.0931027,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q1,2020Q1,12,982808668.0,961896581.2114384,971758994.6481394,20.69461838378769,9862413.43670094,1.0253091267129726,delta_exceeds_tolerance,0.281844,271104780.03495663,998287393.0880983,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2017Q3,1,975147170.0,961081994.1637876,973175960.0941286,20.69607546665129,12093965.930341005,1.2583698377227064,delta_exceeds_tolerance,0.281844,270875193.56309855,953222095.5921123,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2017Q4,2,1057176543.0,996005759.8721336,992868973.2149202,20.716109262865075,3136786.6572134495,0.3149365981192867,delta_exceeds_tolerance,0.281844,280718247.3854016,995479935.1212603,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2018Q1,3,1005850627.0,979868677.894199,976577687.6309936,20.6995648623423,3290990.263205409,0.33586033898725687,delta_exceeds_tolerance,0.281844,276170107.6524126,985726066.5503917,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2018Q2,4,983918062.0,960687581.3987372,965045567.7405744,20.687685878644963,4357986.341837168,0.4536320054738345,delta_exceeds_tolerance,0.281844,270764030.6917457,962702810.7905173,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2018Q3,5,987441652.0,961081994.1637876,973175960.0941286,20.69607546665129,12093965.930341005,1.2583698377227064,delta_exceeds_tolerance,0.281844,270875193.56309855,967290176.1697481,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2018Q4,6,1082003936.0,1000491069.3135777,1002125541.3932716,20.725389122572494,1634472.0796939135,0.16336698345696388,delta_exceeds_tolerance,0.281844,281982404.93961596,1005969500.3183045,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2019Q1,7,1015128136.0,966201120.2132103,959438167.8630639,20.681858429296014,6762952.350146413,0.6999528575017633,delta_exceeds_tolerance,0.281844,272317988.525372,991479327.1293206,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2019Q2,8,986591092.0,948623704.3683968,948108443.5417135,20.669979445598678,515260.82668328285,0.05431667207033886,delta_exceeds_tolerance,0.281844,267363899.3340064,965836322.6105301,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2019Q3,9,1005832806.0,958031460.6987354,971827224.2814304,20.69468859382793,13795763.582695007,1.4400115391443553,delta_exceeds_tolerance,0.281844,270015419.00917435,982073888.3988826,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2019Q4,10,1040676846.0,982113116.4182056,982540213.7908351,20.705651830937086,427097.3726295233,0.04348759480854502,delta_exceeds_tolerance,0.281844,276802689.18377274,1018120138.6976261,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2020Q1,11,982808668.0,966201120.2132103,966418405.5236995,20.68910743041431,217285.3104891777,0.02248862125529617,delta_exceeds_tolerance,0.281844,272317988.525372,1015206553.7751019,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q2,2020Q2,12,838199112.0,947287568.490476,955006253.620213,20.67722844671698,7718685.12973702,0.814819637297354,delta_exceeds_tolerance,0.281844,266987317.4536297,1002401107.8019674,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2017Q4,1,1057176543.0,1000818705.3252044,994266642.2559826,20.71751598041436,6552063.069221735,0.654670324840973,delta_exceeds_tolerance,0.281844,282074747.1836769,1003629510.956851,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2018Q1,2,1005850627.0,987775790.0009418,978237261.4009604,20.701262797146306,9538528.599981308,0.9656572570959867,delta_exceeds_tolerance,0.281844,278398679.7570254,995940688.9868734,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2018Q2,3,983918062.0,964282117.9289584,967463445.5553215,20.69018819978268,3181327.626363039,0.3299166879912438,delta_exceeds_tolerance,0.281844,271777129.24556935,968337798.7445338,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2018Q3,4,987441652.0,968102567.0788784,971432831.292913,20.694282685218013,3330264.2140345573,0.3439991099376164,delta_exceeds_tolerance,0.281844,272853899.9157794,981666432.3592082,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2018Q4,5,1082003936.0,1003463286.522145,1003454184.6228939,20.726714069575852,9101.899251103401,0.0009070485560711677,delta_exceeds_tolerance,0.281844,282820106.52654743,1011015795.5041184,HEAVY_RUC__RECON_STATIC_REBUILT
HEAVY_RUC,Heavy RUC volume,C2,HEAVY_RUC__schiff__GBR_learning_rate0_06_max_depth1_n_estimators650__noylag__w64,current_grid_operational_pooled,current_evidence_grid,2017Q3,2019Q1,6,1015128136.0,970722223.0750744,957325526.5613172,20.679654044724884,13396696.513757229,1.3800751847751966,delta_exceeds_tolerance,0.281844,273592234.2403713,997664296.0076095,HEAVY_RUC__RECON_STATIC_REBUILT
