engine,comparison_basis,fy,stream,series_id,current_value,official_value,gap_current_minus_official,current_basis,official_basis,app_default_policy_state,bases_coincide,note,current_same_chain_published_value,policy_effect,display_chain_effect_vs_committed
ensemble,policy_normalised,2026,total_nltf,total_nltf_net_revenue,4599.805745017675,4491.33665247696,108.46909254071488,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,total_nltf,total_nltf_net_revenue,4598.507215236401,4491.33665247696,107.17056275944105,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,4598.507215236401,0.0,-1.2985297812738281
ensemble,policy_normalised,2026,net_fed,net_fed_revenue,2114.6925455991745,2022.61171268,92.08083291917455,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,net_fed,net_fed_revenue,2115.206557571535,2022.61171268,92.5948448915351,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2115.206557571535,0.0,0.5140119723605494
ensemble,policy_normalised,2026,gross_ped,gross_ped_revenue,2145.0341891615885,2046.88364646,98.15054270158862,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,gross_ped,gross_ped_revenue,2145.548201133949,2046.88364646,98.66455467394917,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2145.548201133949,0.0,0.5140119723605494
ensemble,policy_normalised,2026,total_ruc,total_ruc_net_revenue,2073.8323474108515,2049.28050774696,24.551839663891315,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,total_ruc,total_ruc_net_revenue,2072.019805657217,2049.28050774696,22.739297910256937,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2072.019805657217,0.0,-1.8125417536343775
ensemble,policy_normalised,2026,light_ruc_conventional,light_ruc_net_revenue,867.4389604921547,845.970361095652,21.46859939650267,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,light_ruc_conventional,light_ruc_net_revenue,866.4745234882769,845.970361095652,20.504162392624835,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,866.4745234882769,0.0,-0.9644370038778334
ensemble,policy_normalised,2026,light_bev,light_bev_ruc_net_revenue,83.42985462699842,79.2991339739131,4.130720653085319,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,light_bev,light_bev_ruc_net_revenue,83.3370955480371,79.2991339739131,4.037961574123997,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,83.3370955480371,0.0,-0.09275907896132196
ensemble,policy_normalised,2026,phev,phev_ruc_net_revenue,22.36468085801796,20.7378763826087,1.6268044754092585,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,phev,phev_ruc_net_revenue,22.33981533227866,20.7378763826087,1.601938949669961,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,22.33981533227866,0.0,-0.024865525739297567
ensemble,policy_normalised,2026,heavy_ruc_conventional,heavy_ruc_net_revenue,1134.8364690215053,1137.31817426957,-2.4817052480646,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2026,heavy_ruc_conventional,heavy_ruc_net_revenue,1134.1059888764494,1137.31817426957,-3.212185393120535,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,1134.1059888764494,0.0,-0.7304801450559353
ensemble,policy_normalised,2027,total_nltf,total_nltf_net_revenue,5015.326872163112,4972.70208202854,42.62479013457232,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2027,total_nltf,total_nltf_net_revenue,4672.25635730157,4972.70208202854,-300.4457247269702,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,5022.8748495173295,-350.61849221575994,7.547977354217437
ensemble,policy_normalised,2027,net_fed,net_fed_revenue,2233.1768916064866,2169.84422057644,63.33267103004664,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2027,net_fed,net_fed_revenue,2065.4262368327877,2169.84422057644,-104.41798374365226,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2238.3136272960724,-172.88739046328465,5.136735689585748
ensemble,policy_normalised,2027,gross_ped,gross_ped_revenue,2271.197162475797,2207.62872460769,63.56843786810714,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2027,gross_ped,gross_ped_revenue,2103.4465077020986,2207.62872460769,-104.1822169055913,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2276.3338981653833,-172.88739046328465,5.136735689586203
ensemble,policy_normalised,2027,total_ruc,total_ruc_net_revenue,2280.545090691793,2294.71197376543,-14.166883073636654,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2027,total_ruc,total_ruc_net_revenue,2105.2252306039495,2294.71197376543,-189.48674316148026,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,2282.956332356425,-177.7311017524753,2.4112416646316888
ensemble,policy_normalised,2027,light_ruc_conventional,light_ruc_net_revenue,940.1600224373842,927.349804249879,12.810218187505257,committed_pack_rows_published_policy,PREBU26_published,delayed_6m,False,The committed pack rows ARE the published-policy basis. Official side is always the published vintage; delayed-vs-delayed is never the standard comparison.,,,
ensemble,actual_default_ui,2027,light_ruc_conventional,light_ruc_net_revenue,869.8154909573449,927.349804249879,-57.53431329253408,app_cached_overlay_default_policy_delayed_6m,PREBU26_published,delayed_6m,False,Derived via the app's cached overlay helpers (same route as scripts/build_corrected_mbu26_reconciliation.py actual_default_ui). Official side stays published; delayed-vs-delayed is never the standard comparison.,941.1479793914806,-71.33248843413571,0.9879569540963757
